chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
12	118025000	118050000	12	118250000	118275000	0,255,255	133	69.9339	65.28	66.5876	88.2375	3.77401582595e-06	2.86798177059e-06	4.17418635065e-06	0.0260786683262	2	118037500	118275000	12500.0
11	19075000	19100000	11	19250000	19275000	0,255,255	133	69.5269	62.7214	82.9115	63.7686	3.77401582595e-06	2.86798177059e-06	0.0255273246352	4.12423583288e-06	3	19087500	19295833	41666.6666667
8	17425000	17450000	8	17750000	17775000	0,255,255	133	25.7506	37.7016	52.5979	50.2292	8.60299230622e-36	8.06903952392e-27	1.2516900312e-11	1.23817531779e-11	2	17425000	17762500	12500.0
8	127875000	127900000	8	128175000	128200000	0,255,255	133	54.3909	50.9404	64.2762	60.7527	1.18063760224e-11	7.16768136918e-12	4.17418635065e-06	1.23817531779e-11	3	127895833	128204166	18633.8998125
3	149925000	149950000	3	150200000	150225000	0,255,255	133	66.1698	49.9221	64.8988	57.6081	3.77401582595e-06	7.16768136918e-12	4.17418635065e-06	1.23817531779e-11	2	149950000	150175000	39528.4707521
1	28175000	28200000	1	28300000	28325000	0,255,255	133	67.8825	63.2622	73.2015	66.9208	3.77401582595e-06	2.86798177059e-06	4.17418635065e-06	4.12423583288e-06	1	28187500	28312500	0
1	159125000	159150000	1	159750000	159775000	0,255,255	133	67.8629	60.2073	69.4794	74.1011	3.77401582595e-06	7.16768136918e-12	4.17418635065e-06	4.12423583288e-06	2	159125000	159762500	12500.0
21	35000000	35025000	21	35250000	35275000	0,255,255	132	62.7839	51.8343	57.3626	64.5766	5.92047464498e-06	1.40846066318e-11	2.4520607816e-11	6.59122405045e-06	2	35000000	35262500	12500.0
17	34975000	35000000	17	35400000	35425000	0,255,255	132	51.4608	48.8104	67.0064	56.3931	2.3358179092e-11	1.9849485279e-18	6.61092861345e-06	2.39246884303e-11	4	35000000	35412500	27950.8497187
15	45475000	45500000	15	45675000	45700000	0,255,255	132	69.8713	62.1614	67.6365	67.6778	5.92047464498e-06	4.63833505722e-06	6.61092861345e-06	6.59122405045e-06	4	45481250	45687500	40019.526484
13	32000000	32025000	13	32300000	32325000	0,255,255	132	62.4249	56.6485	65.3246	66.6495	5.92047464498e-06	1.40846066318e-11	6.61092861345e-06	6.59122405045e-06	2	32000000	32312500	12500.0
13	49875000	49900000	13	50175000	50200000	0,255,255	132	50.1177	49.2279	58.8669	54.1369	2.3358179092e-11	1.40846066318e-11	2.4520607816e-11	2.39246884303e-11	3	49879166	50179166	18633.8998125
13	102150000	102175000	13	102400000	102425000	0,255,255	132	54.6345	45.2869	45.7419	51.7343	2.3358179092e-11	1.9849485279e-18	6.30893174643e-18	2.39246884303e-11	1	102162500	102412500	0
12	105800000	105825000	12	106525000	106550000	0,255,255	132	55.0246	44.636	64.4383	50.6685	2.3358179092e-11	1.9849485279e-18	6.61092861345e-06	2.39246884303e-11	2	105812500	106525000	12500.0
11	118950000	118975000	11	119175000	119200000	0,255,255	132	68.866	58.4576	55.2854	80.3472	5.92047464498e-06	1.40846066318e-11	2.4520607816e-11	0.0333399824725	2	118950000	119187500	12500.0
11	131800000	131825000	11	131975000	132000000	0,255,255	132	61.3677	71.7504	78.5346	86.4526	2.3358179092e-11	4.63833505722e-06	0.0328753657719	0.0333399824725	2	131800000	132000000	17677.6695297
8	102325000	102350000	8	102500000	102525000	0,255,255	132	65.2182	59.3883	70.7788	62.2559	5.92047464498e-06	1.40846066318e-11	6.61092861345e-06	6.59122405045e-06	2	102337500	102525000	12500.0
7	2925000	2950000	7	3175000	3200000	0,255,255	132	54.4875	44.5442	58.2527	41.7292	2.3358179092e-11	1.9849485279e-18	2.4520607816e-11	4.20465737348e-18	4	2937500	3193750	25769.4101601
2	208025000	208050000	2	208325000	208350000	0,255,255	132	65.5925	56.6815	60.14	72.8987	5.92047464498e-06	1.40846066318e-11	2.4520607816e-11	6.59122405045e-06	2	208050000	208337500	12500.0
1	39075000	39100000	1	39275000	39300000	0,255,255	132	65.5959	55.2032	57.5182	71.0485	5.92047464498e-06	1.40846066318e-11	2.4520607816e-11	6.59122405045e-06	2	39075000	39287500	12500.0
1	180850000	180875000	1	181125000	181150000	0,255,255	132	63.5188	45.7374	52.8147	59.7102	5.92047464498e-06	1.9849485279e-18	2.4520607816e-11	2.39246884303e-11	4	180875000	181125000	17677.6695297
1	229375000	229400000	1	229600000	229625000	0,255,255	132	54.3754	49.7038	58.336	57.6579	2.3358179092e-11	1.40846066318e-11	2.4520607816e-11	2.39246884303e-11	2	229400000	229612500	12500.0
19	6150000	6175000	19	6325000	6350000	0,255,255	131	66.1993	57.3458	60.5954	57.223	9.2889942776e-06	2.74691600527e-11	4.83571676501e-11	4.63062649137e-11	2	6175000	6337500	12500.0
19	8400000	8425000	19	8525000	8550000	0,255,255	131	63.4872	68.172	77.296	75.4839	9.2889942776e-06	7.33456180776e-06	0.0418520585127	1.03461248266e-05	2	8412500	8550000	12500.0
19	16875000	16900000	19	17125000	17150000	0,255,255	131	50.7333	62.4791	71.9793	76.1806	4.5320841744e-11	7.33456180776e-06	1.02802956329e-05	1.03461248266e-05	3	16879166	17154166	18633.8998125
12	93375000	93400000	12	93775000	93800000	0,255,255	131	38.6749	36.9434	39.2988	51.3226	1.81835642594e-25	7.30947235673e-26	1.53719596246e-17	4.63062649137e-11	5	93382500	93797500	31622.7766017
11	16800000	16825000	11	17075000	17100000	0,255,255	131	59.4847	45.205	57.8325	49.2323	4.5320841744e-11	4.96444162825e-18	4.83571676501e-11	4.63062649137e-11	2	16825000	17087500	12500.0
11	118550000	118575000	11	118825000	118850000	0,255,255	131	55.8766	52.0167	55.9117	64.329	4.5320841744e-11	2.74691600527e-11	4.83571676501e-11	1.03461248266e-05	4	118556250	118831250	31868.87196
10	54050000	54075000	10	54325000	54350000	0,255,255	131	38.1627	39.3798	54.955	38.1773	1.81835642594e-25	4.96444162825e-18	4.83571676501e-11	1.77973501206e-25	3	54070833	54279166	58925.5650989
10	130825000	130850000	10	131125000	131150000	0,255,255	131	57.5318	59.4972	67.0857	59.4256	4.5320841744e-11	2.74691600527e-11	1.02802956329e-05	4.63062649137e-11	3	130829166	131129166	18633.8998125
7	106575000	106600000	7	106775000	106800000	0,255,255	131	50.4649	46.7318	48.3666	62.0598	4.5320841744e-11	4.96444162825e-18	1.53719596246e-17	1.03461248266e-05	2	106587500	106775000	12500.0
7	116625000	116650000	7	116750000	116775000	0,255,255	131	59.855	60.4246	61.611	75.3627	4.5320841744e-11	2.74691600527e-11	1.02802956329e-05	1.03461248266e-05	3	116612500	116762500	25000.0
5	149825000	149850000	5	150025000	150050000	0,255,255	131	59.799	55.3901	69.807	65.6753	4.5320841744e-11	2.74691600527e-11	1.02802956329e-05	1.03461248266e-05	1	149837500	150037500	0
5	153450000	153475000	5	153775000	153800000	0,255,255	131	40.6513	55.0718	60.4164	70.2016	9.41475011595e-18	2.74691600527e-11	4.83571676501e-11	1.03461248266e-05	3	153445833	153795833	18633.8998125
4	73975000	74000000	4	74100000	74125000	0,255,255	131	55.1898	50.0986	52.7826	62.589	4.5320841744e-11	2.74691600527e-11	4.83571676501e-11	1.03461248266e-05	3	73979166	74112500	41666.6666667
4	110950000	110975000	4	111125000	111150000	0,255,255	131	65.4351	57.529	66.0731	60.3409	9.2889942776e-06	2.74691600527e-11	1.02802956329e-05	4.63062649137e-11	2	110950000	111137500	12500.0
3	131750000	131775000	3	131875000	131900000	0,255,255	131	42.4847	49.1105	58.9762	52.348	9.41475011595e-18	2.74691600527e-11	4.83571676501e-11	4.63062649137e-11	2	131775000	131887500	12500.0
2	178975000	179000000	2	179275000	179300000	0,255,255	131	55.9681	48.917	62.7745	50.2388	4.5320841744e-11	2.74691600527e-11	1.02802956329e-05	4.63062649137e-11	1	178987500	179287500	0
2	201150000	201175000	2	201325000	201350000	0,255,255	131	68.3382	63.0169	67.7475	69.1604	9.2889942776e-06	7.33456180776e-06	1.02802956329e-05	1.03461248266e-05	2	201175000	201337500	12500.0
1	111750000	111775000	1	111925000	111950000	0,255,255	131	57.6779	53.9123	65.1279	59.9519	4.5320841744e-11	2.74691600527e-11	1.02802956329e-05	4.63062649137e-11	2	111762500	111950000	12500.0
19	42600000	42625000	19	42800000	42825000	0,255,255	130	56.9221	57.2269	76.2925	59.0471	8.79050460681e-11	5.43465018544e-11	1.61322894688e-05	8.99177471073e-11	1	42612500	42812500	0
18	20600000	20625000	18	20975000	21000000	0,255,255	130	54.937	56.9891	62.6838	69.6239	8.79050460681e-11	5.43465018544e-11	1.61322894688e-05	1.6181922742e-05	1	20612500	20987500	0
12	32600000	32625000	12	32800000	32825000	0,255,255	130	55.3849	60.8756	63.4284	71.6059	8.79050460681e-11	5.43465018544e-11	1.61322894688e-05	1.6181922742e-05	2	32575000	32812500	37500.0
11	123150000	123175000	11	123350000	123375000	0,255,255	130	53.6915	51.9903	62.4156	56.4035	8.79050460681e-11	5.43465018544e-11	1.61322894688e-05	8.99177471073e-11	3	123179166	123354166	18633.8998125
10	550000	575000	10	825000	850000	0,255,255	130	65.6461	55.2385	61.3275	63.119	1.44934655365e-05	5.43465018544e-11	9.4294767787e-11	1.6181922742e-05	2	562500	825000	12500.0
7	107800000	107825000	7	108100000	108125000	0,255,255	130	51.9524	45.0573	47.9014	58.7679	8.79050460681e-11	1.17160188491e-17	3.58463559159e-17	8.99177471073e-11	4	107825000	108125000	17677.6695297
5	110875000	110900000	5	111475000	111500000	0,255,255	130	43.9904	41.5349	38.1874	54.3523	2.2630528607e-17	1.17160188491e-17	4.34651966815e-25	8.99177471073e-11	2	110875000	111487500	12500.0
4	41700000	41725000	4	41875000	41900000	0,255,255	130	47.7405	43.4955	53.3426	49.7896	2.2630528607e-17	1.17160188491e-17	9.4294767787e-11	8.99177471073e-11	3	41695833	41879166	18633.8998125
4	154050000	154075000	4	154225000	154250000	0,255,255	130	51.8328	47.3887	51.3458	59.373	8.79050460681e-11	1.17160188491e-17	9.4294767787e-11	8.99177471073e-11	1	154062500	154237500	0
3	47875000	47900000	3	48175000	48200000	0,255,255	130	48.2168	38.3633	42.6465	51.1841	2.2630528607e-17	2.2339695316e-25	3.58463559159e-17	8.99177471073e-11	3	47895833	48195833	18633.8998125
2	43175000	43200000	2	43700000	43725000	0,255,255	130	38.2516	55.0962	69.7111	63.0855	5.08103477463e-25	5.43465018544e-11	1.61322894688e-05	1.6181922742e-05	3	43187500	43737500	25000.0
1	42025000	42050000	1	42600000	42625000	0,255,255	130	69.5455	57.05	69.2067	66.9484	1.44934655365e-05	5.43465018544e-11	1.61322894688e-05	1.6181922742e-05	2	42037500	42625000	12500.0
22	40425000	40450000	22	40725000	40750000	0,255,255	129	67.7122	50.6987	53.1511	67.0743	2.23855870227e-05	1.05593158057e-10	1.83028830229e-10	2.51049153011e-05	2	40450000	40737500	12500.0
21	26975000	27000000	21	27075000	27100000	0,255,255	129	63.2925	58.1684	64.5406	59.2252	2.23855870227e-05	1.05593158057e-10	2.47745774128e-05	1.73879837101e-10	1	26987500	27087500	0
17	27675000	27700000	17	27875000	27900000	0,255,255	129	69.3324	56.501	63.741	66.6298	2.23855870227e-05	1.05593158057e-10	2.47745774128e-05	2.51049153011e-05	3	27695833	27879166	18633.8998125
14	54450000	54475000	14	54625000	54650000	0,255,255	129	64.3866	62.5601	67.1473	69.6902	2.23855870227e-05	1.79754554583e-05	2.47745774128e-05	2.51049153011e-05	3	54437500	54637500	25000.0
14	68700000	68725000	14	69275000	69300000	0,255,255	129	54.1128	39.2941	43.3451	53.6011	1.67594545308e-10	2.81550439974e-17	8.69610800928e-17	1.73879837101e-10	2	68712500	69275000	12500.0
14	103150000	103175000	14	103375000	103400000	0,255,255	129	69.6975	59.7473	62.6932	70.988	2.23855870227e-05	1.05593158057e-10	2.47745774128e-05	2.51049153011e-05	2	103162500	103375000	12500.0
10	3275000	3300000	10	3800000	3825000	0,255,255	129	53.6715	44.3579	52.1079	50.156	1.67594545308e-10	2.81550439974e-17	1.83028830229e-10	1.73879837101e-10	3	3279166	3804166	18633.8998125
9	93800000	93825000	9	94175000	94200000	0,255,255	129	52.6934	56.6965	56.4779	67.7106	1.67594545308e-10	1.05593158057e-10	1.83028830229e-10	2.51049153011e-05	2	93800000	94175000	17677.6695297
5	13975000	14000000	5	14350000	14375000	0,255,255	129	73.0368	40.7049	58.3246	40.0246	2.23855870227e-05	2.81550439974e-17	1.83028830229e-10	6.22637275697e-17	2	13987500	14350000	12500.0
5	94975000	95000000	5	95175000	95200000	0,255,255	129	59.3005	49.0682	66.1183	51.0391	1.67594545308e-10	1.05593158057e-10	2.47745774128e-05	1.73879837101e-10	2	94987500	95175000	12500.0
5	137500000	137525000	5	137725000	137750000	0,255,255	129	70.4688	54.1502	64.4014	65.4993	2.23855870227e-05	1.05593158057e-10	2.47745774128e-05	2.51049153011e-05	3	137545833	137745833	34359.2135468
3	32200000	32225000	3	32375000	32400000	0,255,255	129	57.35	49.6942	63.8502	48.9898	1.67594545308e-10	1.05593158057e-10	2.47745774128e-05	1.73879837101e-10	1	32212500	32387500	0
3	47550000	47575000	3	47825000	47850000	0,255,255	129	53.2067	41.0284	42.7474	55.1601	1.67594545308e-10	2.81550439974e-17	8.69610800928e-17	1.73879837101e-10	2	47575000	47837500	12500.0
17	1150000	1175000	17	1400000	1425000	0,255,255	128	54.1112	55.243	61.351	73.5636	3.24965785616e-10	2.04470474311e-10	3.52503903425e-10	3.82337299057e-05	1	1162500	1412500	0
16	23800000	23825000	16	24025000	24050000	0,255,255	128	58.477	52.8667	57.6133	67.1265	3.24965785616e-10	2.04470474311e-10	3.52503903425e-10	3.82337299057e-05	2	23812500	24025000	12500.0
15	39900000	39925000	15	40025000	40050000	0,255,255	128	64.3656	58.722	67.4213	69.887	3.42152899503e-05	2.04470474311e-10	3.79306860833e-05	3.82337299057e-05	4	39900000	40050000	17677.6695297
14	33925000	33950000	14	34250000	34275000	0,255,255	128	58.5862	49.8303	53.6899	59.8296	3.24965785616e-10	2.04470474311e-10	3.52503903425e-10	3.34712553574e-10	1	33937500	34262500	0
14	59575000	59600000	14	59900000	59925000	0,255,255	128	53.8551	44.0165	48.8438	56.8617	3.24965785616e-10	6.85846048266e-17	3.52503903425e-10	3.34712553574e-10	3	59595833	59904166	18633.8998125
13	32100000	32125000	13	32300000	32325000	0,255,255	128	63.5245	69.0126	71.6178	81.6524	3.42152899503e-05	2.77750866562e-05	3.79306860833e-05	0.0831469193201	2	32112500	32287500	25000.0
10	92650000	92675000	10	93000000	93025000	0,255,255	128	39.9123	35.8372	44.1384	45.4973	1.3849764171e-16	2.12163470538e-24	1.99352919199e-16	1.54713090329e-16	4	92650000	93000000	17677.6695297
7	27225000	27250000	7	27950000	27975000	0,255,255	128	35.43	31.3162	42.9853	34.4718	4.92606768901e-24	2.12163470538e-24	1.99352919199e-16	4.82143930246e-24	3	27245833	27970833	18633.8998125
7	105800000	105825000	7	106100000	106125000	0,255,255	128	62.0386	59.2384	72.104	67.2834	3.42152899503e-05	2.04470474311e-10	3.79306860833e-05	3.82337299057e-05	2	105825000	106112500	12500.0
6	5125000	5150000	6	5375000	5400000	0,255,255	128	52.7283	51.0115	51.2868	70.2802	3.24965785616e-10	2.04470474311e-10	3.52503903425e-10	3.82337299057e-05	2	5137500	5375000	12500.0
2	197175000	197200000	2	197300000	197325000	0,255,255	128	67.8933	60.7767	71.1187	65.1013	3.42152899503e-05	2.04470474311e-10	3.79306860833e-05	3.82337299057e-05	2	197200000	197312500	12500.0
1	85925000	85950000	1	86025000	86050000	0,255,255	128	63.2004	61.4814	63.9818	66.2679	3.42152899503e-05	2.77750866562e-05	3.79306860833e-05	3.82337299057e-05	1	85937500	86037500	0
1	171750000	171775000	1	171950000	171975000	0,255,255	128	72.8271	59.3583	65.359	65.0265	3.42152899503e-05	2.04470474311e-10	3.79306860833e-05	3.82337299057e-05	3	171779166	171954166	18633.8998125
20	43375000	43400000	20	43475000	43500000	0,255,255	127	61.2213	53.6526	58.3073	60.2	6.31124602707e-10	3.9377473377e-10	6.70075351277e-10	6.42817127281e-10	1	43387500	43487500	0
16	14025000	14050000	16	14325000	14350000	0,255,255	127	63.1297	53.8839	75.929	55.6894	5.21934855169e-05	3.9377473377e-10	5.87129284514e-05	6.42817127281e-10	1	14037500	14337500	0
14	68400000	68425000	14	68700000	68725000	0,255,255	127	62.7705	59.9773	64.0544	60.5997	5.21934855169e-05	3.9377473377e-10	5.87129284514e-05	6.42817127281e-10	1	68412500	68712500	0
11	74725000	74750000	11	74950000	74975000	0,255,255	127	62.0014	51.9621	57.3133	65.0434	5.21934855169e-05	3.9377473377e-10	6.70075351277e-10	5.91737060779e-05	1	74737500	74962500	0
10	103350000	103375000	10	103525000	103550000	0,255,255	127	60.1697	46.593	50.2519	52.0483	6.31124602707e-10	1.68887601297e-16	6.70075351277e-10	6.42817127281e-10	1	103362500	103537500	0
6	36725000	36750000	6	36950000	36975000	0,255,255	127	60.7445	56.3691	64.2694	69.2711	6.31124602707e-10	3.9377473377e-10	5.87129284514e-05	5.91737060779e-05	2	36737500	36975000	12500.0
3	46525000	46550000	3	46650000	46675000	0,255,255	127	61.3159	62.1874	76.7697	65.6254	6.31124602707e-10	4.30188794889e-05	5.87129284514e-05	5.91737060779e-05	3	46529166	46679166	18633.8998125
3	112775000	112800000	3	113000000	113025000	0,255,255	127	64.6087	58.3555	68.9827	69.1017	5.21934855169e-05	3.9377473377e-10	5.87129284514e-05	5.91737060779e-05	3	112779166	113004166	18633.8998125
2	27925000	27950000	2	28650000	28675000	0,255,255	127	71.5622	49.469	63.99	54.9731	5.21934855169e-05	3.9377473377e-10	5.87129284514e-05	6.42817127281e-10	1	27937500	28662500	0
1	236250000	236275000	1	236650000	236675000	0,255,255	127	55.7781	42.4506	52.4173	50.3998	6.31124602707e-10	1.68887601297e-16	6.70075351277e-10	6.42817127281e-10	5	236282500	236662500	32015.6211872
22	26775000	26800000	22	27025000	27050000	0,255,255	126	56.4699	42.1052	39.5762	59.2074	1.223635723e-09	4.06433607764e-16	1.06927319344e-15	1.2527232895e-09	3	26795833	27029166	18633.8998125
18	19950000	19975000	18	20125000	20150000	0,255,255	126	47.3149	55.4566	64.1002	73.1149	8.00420895113e-16	7.69146839876e-10	8.89839819378e-05	9.07778028681e-05	1	19962500	20137500	0
18	59550000	59575000	18	59775000	59800000	0,255,255	126	54.6443	47.6362	45.0919	68.9934	1.223635723e-09	4.06433607764e-16	1.06927319344e-15	9.07778028681e-05	2	59575000	59787500	12500.0
11	128025000	128050000	11	128700000	128725000	0,255,255	126	48.679	40.2965	52.7357	47.6675	8.00420895113e-16	4.06433607764e-16	1.30126844567e-09	9.1251268211e-16	3	128045833	128712500	30046.2606289
11	130075000	130100000	11	130275000	130300000	0,255,255	126	63.0532	50.1403	66.0817	43.9639	7.99482407572e-05	7.69146839876e-10	8.89839819378e-05	9.1251268211e-16	1	130087500	130287500	0
3	127900000	127925000	3	128300000	128325000	0,255,255	126	55.5984	49.2336	54.9519	66.2135	1.223635723e-09	7.69146839876e-10	1.30126844567e-09	9.07778028681e-05	3	127912500	128312500	25000.0
3	185375000	185400000	3	185625000	185650000	0,255,255	126	40.4143	32.2985	40.3624	45.774	8.00420895113e-16	1.86975203901e-23	1.06927319344e-15	9.1251268211e-16	2	185387500	185625000	12500.0
2	204325000	204350000	2	204675000	204700000	0,255,255	126	62.6853	48.3596	49.4911	54.8506	7.99482407572e-05	4.06433607764e-16	1.30126844567e-09	1.2527232895e-09	2	204350000	204675000	17677.6695297
1	242050000	242075000	1	242150000	242175000	0,255,255	126	60.0742	58.8398	58.9838	61.7976	1.223635723e-09	7.69146839876e-10	1.30126844567e-09	9.07778028681e-05	1	242062500	242162500	0
21	38000000	38025000	21	38275000	38300000	0,255,255	125	59.7968	57.3895	56.3491	76.117	2.32989600331e-09	1.4628946401e-09	2.42332315017e-09	0.000137357508457	1	38012500	38287500	0
20	2200000	2225000	20	2300000	2325000	0,255,255	125	56.6694	65.551	71.6851	67.1145	2.32989600331e-09	0.000100349252848	0.000135074313006	0.000137357508457	1	2212500	2312500	0
16	11500000	11525000	16	11725000	11750000	0,255,255	125	57.0015	58.6168	76.2469	62.3109	2.32989600331e-09	1.4628946401e-09	0.000135074313006	0.000137357508457	4	11493750	11762500	50389.1109269
16	66425000	66450000	16	66625000	66650000	0,255,255	125	65.7652	56.1367	70.7073	68.9915	0.000119887496525	1.4628946401e-09	0.000135074313006	0.000137357508457	1	66437500	66637500	0
12	27575000	27600000	12	27775000	27800000	0,255,255	125	41.6813	48.8553	57.5856	55.1313	1.82788256105e-15	1.4628946401e-09	2.42332315017e-09	2.33729122784e-09	3	27579166	27804166	18633.8998125
12	111325000	111350000	12	111725000	111750000	0,255,255	125	65.1055	49.2293	52.8575	60.6646	0.000119887496525	1.4628946401e-09	2.42332315017e-09	2.33729122784e-09	2	111350000	111737500	12500.0
12	112625000	112650000	12	112800000	112825000	0,255,255	125	63.7691	57.3203	55.7507	74.4645	0.000119887496525	1.4628946401e-09	2.42332315017e-09	0.000137357508457	1	112637500	112812500	0
